//X,Y,Z,Scalar field
473728.16000366,5370965.44000244,54.81999969,1.000000
473727.76999664,5370965.80999756,54.79999924,1.000000
473727.37000275,5370966.21002197,55.02999878,1.000000
473727.00000000,5370966.39001465,53.38000107,1.000000
473726.61000061,5370966.65002441,52.47000122,1.000000
473726.66999817,5370966.08001709,47.68000031,1.000000
473726.20999908,5370966.98999023,52.09000015,1.000000
473726.26000214,5370966.44000244,47.45999908,1.000000
473725.86000061,5370966.77001953,47.06000137,1.000000
473725.47000122,5370967.13000488,46.88000107,1.000000
473724.94000244,5370969.00000000,59.38000107,1.000000
473725.05999756,5370967.48999023,46.65000153,1.000000
473724.65000153,5370967.90997314,46.91999817,1.000000
473724.25000000,5370968.23999023,46.47999954,1.000000
473723.75000000,5370969.91998291,57.47999954,1.000000
473723.83999634,5370968.54998779,45.75000000,1.000000
473723.44000244,5370968.88000488,45.29000092,2.000000
473723.04000092,5370969.27001953,45.27000046,2.000000
473722.62999725,5370969.65002441,45.29000092,2.000000
473722.23000336,5370970.04998779,45.50000000,2.000000
473721.83000183,5370970.44000244,45.52000046,2.000000
473721.43000031,5370970.83001709,45.59000015,1.000000
473721.04000092,5370971.19000244,45.52999878,2.000000
473720.63999939,5370971.58001709,45.59000015,1.000000
473720.25000000,5370971.92999268,45.45999908,2.000000
473719.86000061,5370972.30999756,45.52999878,1.000000
473719.47000122,5370972.66998291,45.38999939,2.000000
473719.08000183,5370973.03997803,45.40000153,1.000000
473718.69000244,5370973.40997314,45.36999893,1.000000
473718.30000305,5370973.78002930,45.34000015,1.000000
473717.90000153,5370974.14001465,45.22000122,2.000000
473715.87999725,5370974.23999023,45.08000183,2.000000
473716.29000092,5370973.86999512,45.25000000,1.000000
473716.69999695,5370973.46997070,45.18999863,1.000000
473717.11000061,5370973.09002686,45.33000183,1.000000
473717.51999664,5370972.69000244,45.27999878,2.000000
473717.94000244,5370972.30999756,45.40999985,1.000000
473718.34999847,5370971.90997314,45.33000183,2.000000
473718.76000214,5370971.53002930,45.47999954,1.000000
473719.16999817,5370971.13000488,45.47999954,2.000000
473719.58000183,5370970.75000000,45.56999969,1.000000
473719.98999786,5370970.34997559,45.52999878,2.000000
473720.40000153,5370969.96997070,45.59000015,1.000000
473720.80999756,5370969.57000732,45.56999969,2.000000
473721.22000122,5370969.19000244,45.70999908,1.000000
473721.62999725,5370968.79998779,45.65999985,1.000000
473722.02999878,5370968.40997314,45.66999817,1.000000
473722.44000244,5370968.00000000,45.47999954,2.000000
473722.84999847,5370967.59002686,45.36999893,2.000000
473723.15000153,5370968.61999512,57.34999847,1.000000
473723.25000000,5370967.20001221,45.25999832,2.000000
473723.54000092,5370968.46002197,59.34999847,1.000000
473723.65000153,5370966.89001465,46.02000046,1.000000
473724.05999756,5370966.50000000,46.00000000,1.000000
473724.44999695,5370966.16998291,46.36999893,1.000000
473724.72000122,5370967.34997559,59.52000046,1.000000
473724.86000061,5370965.77001953,46.27999878,2.000000
473725.25000000,5370965.42999268,46.61000061,1.000000
473725.51999664,5370966.57000732,59.40999985,1.000000
473725.66000366,5370965.07000732,46.88999939,1.000000
473726.05999756,5370964.66998291,46.81999969,2.000000
473726.80999756,5370964.51000977,51.90999985,1.000000
473727.51000214,5370964.77001953,60.29999924,1.000000
473727.84999847,5370964.88000488,64.40000153,1.000000
473727.90000153,5370964.44000244,60.81000137,1.000000
473728.26000214,5370964.40997314,63.68000031,1.000000
473725.40000153,5370965.34002686,57.45999908,1.000000
473724.98999786,5370965.95001221,59.45000076,1.000000
473725.12000275,5370964.46002197,47.00999832,1.000000
473724.72000122,5370964.78997803,46.56999969,1.000000
473724.33000183,5370965.13000488,46.25999832,1.000000
473723.83999634,5370966.55999756,55.09999847,1.000000
473723.93000031,5370965.47998047,45.97000122,2.000000
473723.43000031,5370967.21002197,57.36999893,1.000000
473723.52999878,5370965.85998535,45.97000122,1.000000
473723.01000214,5370967.80999756,59.27000046,1.000000
473723.12999725,5370966.16998291,45.38999939,2.000000
473722.63999939,5370967.96002197,57.40000153,1.000000
473722.73999786,5370966.55999756,45.45999908,1.000000
473722.33000183,5370966.94000244,45.43000031,2.000000
473721.93000031,5370967.34002686,45.63999939,1.000000
473721.54000092,5370967.71002197,45.61000061,2.000000
473721.12999725,5370968.10998535,45.70000076,1.000000
473720.73999786,5370968.47998047,45.63999939,1.000000
473720.33999634,5370968.85998535,45.65999985,1.000000
473719.94000244,5370969.22998047,45.59999847,1.000000
473719.54000092,5370969.60998535,45.61000061,1.000000
473719.13999939,5370969.98999023,45.52999878,1.000000
473718.73999786,5370970.36999512,45.52999878,1.000000
473718.33999634,5370970.73999023,45.45999908,1.000000
473717.94000244,5370971.13000488,45.47999954,1.000000
473717.52999878,5370971.48999023,45.33000183,1.000000
473717.13999939,5370971.88000488,45.40000153,1.000000
473716.73000336,5370972.25000000,45.25999832,1.000000
473716.33000183,5370972.64001465,45.27999878,1.000000
473715.93000031,5370973.00000000,45.16999817,1.000000
473715.51999664,5370973.39001465,45.15999985,1.000000
473715.12999725,5370973.75000000,45.00999832,2.000000
473714.72000122,5370974.14001465,45.06999969,1.000000
473712.69000244,5370974.21997070,44.70999908,1.000000
473713.11000061,5370973.83001709,44.75000000,1.000000
473713.51000214,5370973.45001221,44.90999985,1.000000
473713.93000031,5370973.05999756,44.93000031,1.000000
473714.33999634,5370972.67999268,45.04999924,1.000000
473714.73999786,5370972.28997803,45.06000137,1.000000
473715.15000153,5370971.90997314,45.15999985,1.000000
473715.55000305,5370971.52001953,45.09000015,2.000000
473715.95999908,5370971.15002441,45.27000046,1.000000
473716.36000061,5370970.76000977,45.29000092,2.000000
473716.76000214,5370970.39001465,45.40000153,1.000000
473717.16999817,5370970.00000000,45.40999985,2.000000
473717.56999969,5370969.61999512,45.43999863,2.000000
473717.97000122,5370969.22998047,45.40999985,2.000000
473718.37999725,5370968.85998535,45.61999893,1.000000
473718.77999878,5370968.46997070,45.54999924,2.000000
473719.19000244,5370968.09002686,45.66999817,1.000000
473719.59999847,5370967.69000244,45.54000092,2.000000
473720.00000000,5370967.30999756,45.65999985,1.000000
473720.41999817,5370966.90997314,45.63000107,1.000000
473720.83000183,5370966.53002930,45.77000046,1.000000
473721.23000336,5370966.13000488,45.68999863,1.000000
473721.65000153,5370965.72998047,45.72000122,1.000000
473722.06999969,5370965.30999756,45.50999832,2.000000
473722.37000275,5370966.33001709,57.40999985,1.000000
473722.47000122,5370964.91998291,45.52999878,1.000000
473722.76000214,5370966.15002441,59.27000046,1.000000
473722.87999725,5370964.59997559,46.13999939,1.000000
473723.18000031,5370965.53002930,57.31999969,1.000000
473723.61000061,5370964.86999512,55.02000046,1.000000
473722.62999725,5370964.90002441,57.18999863,1.000000
473721.54000092,5370964.67999268,45.68000031,1.000000
473721.13999939,5370965.05999756,45.72000122,1.000000
473720.73999786,5370965.46002197,45.81000137,1.000000
473720.33999634,5370965.82000732,45.66999817,2.000000
473719.94999695,5370966.20001221,45.75999832,1.000000
473719.55000305,5370966.57000732,45.63000107,2.000000
473719.15000153,5370966.96002197,45.70999908,1.000000
473718.76000214,5370967.30999756,45.58000183,2.000000
473718.37000275,5370967.69000244,45.54999924,1.000000
473717.97000122,5370968.05999756,45.54999924,1.000000
473717.58000183,5370968.42999268,45.50999832,1.000000
473717.19000244,5370968.79998779,45.45000076,1.000000
473716.79000092,5370969.17999268,45.50000000,1.000000
473716.38999939,5370969.54998779,45.34000015,1.000000
473715.98999786,5370969.92999268,45.36000061,1.000000
473715.59999847,5370970.28002930,45.18000031,2.000000
473715.19999695,5370970.67999268,45.29999924,1.000000
473714.80000305,5370971.03997803,45.13000107,1.000000
473714.40000153,5370971.42999268,45.18000031,1.000000
473714.00000000,5370971.78997803,45.02000046,1.000000
473713.58999634,5370972.16998291,44.95999908,1.000000
473713.19999695,5370972.53997803,44.83000183,1.000000
473712.79000092,5370972.91998291,44.81999969,1.000000
473712.38999939,5370973.28997803,44.74000168,1.000000
473711.98000336,5370973.66998291,44.68000031,1.000000
473711.58000183,5370974.03997803,44.52000046,2.000000
473709.47000122,5370974.21002197,44.31000137,2.000000
473709.87999725,5370973.83001709,44.38000107,2.000000
473710.29000092,5370973.45001221,44.40999985,2.000000
473710.69999695,5370973.05999756,44.52000046,1.000000
473711.09999847,5370972.66998291,44.50999832,2.000000
473711.51000214,5370972.29998779,44.66999817,1.000000
473711.91999817,5370971.90002441,44.59000015,2.000000
473712.33000183,5370971.52001953,44.79999924,1.000000
473712.73999786,5370971.14001465,44.81999969,1.000000
473713.15000153,5370970.73999023,44.86999893,1.000000
473713.56999969,5370970.34997559,44.90999985,2.000000
473713.98000336,5370969.97998047,45.11000061,1.000000
473714.38999939,5370969.57000732,45.08000183,2.000000
473714.80999756,5370969.19000244,45.25000000,1.000000
473715.22000122,5370968.79998779,45.24000168,2.000000
473715.62999725,5370968.40997314,45.34000015,1.000000
473716.04000092,5370968.02001953,45.36000061,2.000000
473716.44999695,5370967.63000488,45.43000031,1.000000
473716.86000061,5370967.23999023,45.49000168,1.000000
473717.26999664,5370966.85998535,45.56000137,1.000000
473717.68000031,5370966.46997070,45.56999969,2.000000
473718.08999634,5370966.09002686,45.70000076,1.000000
473718.48999786,5370965.70001221,45.63999939,2.000000
473718.90000153,5370965.33001709,45.83000183,1.000000
473719.30000305,5370964.92999268,45.72999954,1.000000
473719.69999695,5370964.54998779,45.81999969,1.000000
473718.37000275,5370964.67999268,45.68000031,2.000000
473717.97000122,5370965.05999756,45.65000153,1.000000
473717.55999756,5370965.44000244,45.56999969,2.000000
473717.16999817,5370965.82000732,45.61000061,1.000000
473716.76000214,5370966.20001221,45.59000015,1.000000
473716.36000061,5370966.58001709,45.52000046,1.000000
473715.97000122,5370966.94000244,45.45000076,1.000000
473715.56999969,5370967.32000732,45.38999939,1.000000
473715.18000031,5370967.67999268,45.29000092,2.000000
473714.77999878,5370968.05999756,45.27000046,1.000000
473714.38999939,5370968.41998291,45.15000153,2.000000
473713.98999786,5370968.79998779,45.18999863,1.000000
473713.58999634,5370969.15997314,44.95999908,2.000000
473713.19999695,5370969.53997803,44.99000168,1.000000
473712.80000305,5370969.90002441,44.86000061,2.000000
473712.40000153,5370970.28002930,44.81999969,2.000000
473712.00000000,5370970.65002441,44.75999832,2.000000
473711.61000061,5370971.02001953,44.68000031,2.000000
473711.19999695,5370971.40002441,44.63999939,1.000000
473710.80000305,5370971.78997803,44.63000107,1.000000
473710.40000153,5370972.15002441,44.52999878,2.000000
473710.00000000,5370972.53002930,44.50999832,1.000000
473709.62999725,5370973.63000488,51.29000092,1.000000
473709.59999847,5370972.90002441,44.33000183,2.000000
473709.19000244,5370973.28997803,44.34999847,1.000000
473708.79000092,5370973.65997314,44.27000046,1.000000
473708.38999939,5370974.03997803,44.27000046,1.000000
473706.23999786,5370974.23999023,43.95999908,1.000000
473706.66000366,5370973.84002686,43.90999985,2.000000
473707.08000183,5370973.45001221,44.02999878,1.000000
473707.48000336,5370973.04998779,43.97999954,2.000000
473707.90000153,5370972.66998291,44.13000107,1.000000
473708.30999756,5370972.27001953,44.09999847,2.000000
473708.72000122,5370971.88000488,44.18000031,1.000000
473709.12999725,5370971.48999023,44.25000000,1.000000
473709.55000305,5370971.15002441,44.75000000,1.000000
473709.94999695,5370970.73999023,44.54999924,1.000000
473710.36000061,5370970.35998535,44.65000153,1.000000
473710.76000214,5370969.96997070,44.65000153,1.000000
473711.18000031,5370969.58001709,44.74000168,1.000000
473711.58999634,5370969.19000244,44.75000000,1.000000
473711.98999786,5370968.82000732,44.90000153,1.000000
473712.40000153,5370968.41998291,44.86999893,1.000000
473712.80999756,5370968.03002930,44.95999908,1.000000
473713.20999908,5370967.65002441,44.99000168,2.000000
473713.62999725,5370967.27001953,45.20000076,1.000000
473714.04000092,5370966.88000488,45.18999863,1.000000
473714.44000244,5370966.51000977,45.36000061,1.000000
473714.84999847,5370966.11999512,45.36000061,1.000000
473715.25000000,5370965.75000000,45.52000046,1.000000
473715.66000366,5370965.34997559,45.45000076,2.000000
473716.06999969,5370964.96997070,45.54999924,2.000000
473716.47000122,5370964.59002686,45.61000061,2.000000
473715.20999908,5370964.63000488,45.52999878,1.000000
473714.80999756,5370964.98999023,45.38000107,2.000000
473714.41000366,5370965.38000488,45.40999985,1.000000
473714.01000214,5370965.75000000,45.31999969,1.000000
473713.59999847,5370966.14001465,45.27000046,1.000000
473713.19999695,5370966.51000977,45.20000076,1.000000
473712.80000305,5370966.89001465,45.11000061,1.000000
473712.40000153,5370967.26000977,44.99000168,1.000000
473711.98999786,5370967.65002441,44.99000168,1.000000
473711.58000183,5370968.02001953,44.84999847,1.000000
473711.18000031,5370968.40002441,44.81000137,1.000000
473710.76999664,5370968.78997803,44.79000092,1.000000
473710.36000061,5370969.16998291,44.74000168,1.000000
473709.95999908,5370969.53997803,44.54000092,1.000000
473709.55000305,5370969.92999268,44.56000137,1.000000
473709.15000153,5370970.28997803,44.40000153,1.000000
473708.75000000,5370970.65997314,44.31000137,1.000000
473708.34999847,5370971.02001953,44.08000183,1.000000
473707.95999908,5370971.39001465,44.04999924,1.000000
473707.55999756,5370971.77001953,43.95000076,1.000000
473707.16000366,5370972.14001465,43.86999893,1.000000
473706.76000214,5370972.50000000,43.72000122,1.000000
473706.36000061,5370972.88000488,43.70999908,1.000000
473705.95999908,5370973.25000000,43.59000015,2.000000
473705.55999756,5370973.64001465,43.68000031,1.000000
473705.15000153,5370974.02001953,43.59000015,2.000000
473703.26999664,5370974.03002930,43.49000168,1.000000
473703.66999817,5370973.64001465,43.49000168,1.000000
473704.08000183,5370973.26000977,43.54999924,1.000000
473704.48000336,5370972.88000488,43.59000015,1.000000
473704.88999939,5370972.50000000,43.75999832,1.000000
473705.30999756,5370972.16998291,44.41999817,1.000000
473705.73000336,5370971.72998047,44.04000092,1.000000
473706.15000153,5370971.36999512,44.50999832,1.000000
473706.56999969,5370971.02001953,44.97000122,1.000000
473707.00000000,5370970.64001465,45.29999924,1.000000
473707.41999817,5370970.28997803,45.83000183,1.000000
473707.83999634,5370969.91998291,46.13000107,1.000000
473708.26999664,5370969.47998047,45.90000153,1.000000
473708.69000244,5370969.02001953,45.38999939,1.000000
473709.09999847,5370968.54998779,44.70000076,1.000000
473709.51999664,5370968.14001465,44.65999985,2.000000
473709.94000244,5370967.76000977,44.83000183,1.000000
473710.34999847,5370967.35998535,44.83000183,2.000000
473710.76999664,5370966.96997070,44.88999939,1.000000
473711.16999817,5370966.57000732,44.90000153,2.000000
473711.58999634,5370966.19000244,45.09000015,1.000000
473712.00000000,5370965.79998779,45.13000107,1.000000
473712.41000366,5370965.40997314,45.18000031,1.000000
473712.83000183,5370965.01000977,45.16999817,1.000000
473713.25000000,5370964.61999512,45.31999969,1.000000
473712.19999695,5370964.44000244,45.29000092,1.000000
473711.80000305,5370964.79998779,45.09000015,2.000000
473711.41000366,5370965.17999268,45.15000153,1.000000
473711.01000214,5370965.54998779,45.02999878,1.000000
473710.62000275,5370965.91998291,45.00999832,1.000000
473710.22000122,5370966.28997803,44.90000153,1.000000
473709.83000183,5370966.66998291,44.93999863,1.000000
473709.44000244,5370967.03002930,44.88000107,1.000000
473709.05000305,5370967.40002441,44.83000183,1.000000
473708.65000153,5370967.76000977,44.61999893,2.000000
473708.26999664,5370968.26000977,45.83000183,1.000000
473707.87000275,5370968.70001221,46.36999893,1.000000
473707.48000336,5370969.09997559,46.63000107,1.000000
473707.08999634,5370969.45001221,46.43000031,1.000000
473706.69000244,5370969.82000732,46.25000000,1.000000
473706.27999878,5370970.13000488,45.56000137,1.000000
473705.88999939,5370970.48999023,45.41999817,1.000000
473705.48000336,5370970.80999756,44.77000046,1.000000
473705.08000183,5370971.19000244,44.74000168,1.000000
473704.66999817,5370971.55999756,44.49000168,1.000000
473704.26000214,5370971.95001221,44.59000015,1.000000
473703.86000061,5370972.29998779,44.20000076,1.000000
473703.44000244,5370972.65002441,43.75999832,1.000000
473703.02999878,5370973.01000977,43.45999908,2.000000
473702.62999725,5370973.39001465,43.50999832,2.000000
473702.22000122,5370973.78002930,43.40000153,2.000000
473701.80999756,5370974.16998291,43.45999908,1.000000
473700.06999969,5370974.07000732,43.29999924,2.000000
473700.48999786,5370973.72998047,43.84999847,1.000000
473700.90000153,5370973.34997559,44.04000092,1.000000
473701.30000305,5370972.96997070,44.13000107,1.000000
473701.72000122,5370972.59997559,44.38000107,1.000000
473702.12999725,5370972.25000000,44.79999924,1.000000
473702.55000305,5370971.97998047,46.02999878,1.000000
473702.95999908,5370971.55999756,45.84000015,1.000000
473703.37999725,5370971.28002930,47.02000046,1.000000
473703.79000092,5370970.86999512,46.79000092,1.000000
473704.20999908,5370970.48999023,47.04999924,1.000000
473704.62000275,5370970.13000488,47.38999939,1.000000
473705.01000214,5370969.60998535,46.15000153,1.000000
473705.43000031,5370969.25000000,46.47999954,1.000000
473705.83000183,5370968.89001465,46.75000000,1.000000
473706.23999786,5370968.44000244,46.15999985,1.000000
473706.63999939,5370968.03997803,46.13000107,1.000000
473707.05000305,5370967.69000244,46.50000000,1.000000
473707.44999695,5370967.22998047,45.84000015,1.000000
473707.84999847,5370966.75000000,45.02000046,1.000000
473708.25000000,5370966.35998535,44.90999985,2.000000
473708.66000366,5370965.96997070,45.00000000,2.000000
473709.05999756,5370965.59002686,45.04000092,2.000000
473709.47000122,5370965.20001221,45.00999832,2.000000
473709.87000275,5370964.78997803,44.88999939,2.000000
473710.27999878,5370964.41998291,45.04999924,1.000000
473708.98999786,5370964.46002197,45.06000137,2.000000
473708.58999634,5370964.84997559,45.15999985,1.000000
473708.19000244,5370965.25000000,45.29999924,1.000000
473707.80000305,5370965.70001221,45.91999817,1.000000
473707.40000153,5370966.15997314,46.63999939,1.000000
473707.00000000,5370966.61999512,47.34000015,1.000000
473706.61000061,5370967.02001953,47.56000137,1.000000
473706.19999695,5370967.30999756,46.72999954,1.000000
473705.80000305,5370967.59002686,45.79000092,1.000000
473705.41000366,5370967.94000244,45.50000000,1.000000
473705.00000000,5370968.34002686,45.63000107,1.000000
473704.61000061,5370968.79998779,46.36999893,1.000000
473704.22000122,5370969.14001465,46.04000092,1.000000
473703.81999969,5370969.58001709,46.63000107,1.000000
473703.43000031,5370970.03997803,47.38999939,1.000000
473703.04000092,5370970.47998047,48.00000000,1.000000
473702.63999939,5370970.80999756,47.54000092,1.000000
473702.23999786,5370971.11999512,46.90999985,1.000000
473701.81999969,5370971.34002686,45.20000076,1.000000
473701.48999786,5370972.41998291,52.11000061,1.000000
473701.41000366,5370971.65002441,44.50999832,1.000000
473701.01999664,5370972.04998779,44.61999893,1.000000
473700.61000061,5370972.44000244,44.68999863,1.000000
473700.19999695,5370972.79998779,44.34999847,1.000000
473699.80000305,5370973.19000244,44.41999817,1.000000
473699.37999725,5370973.54998779,44.00999832,1.000000
473698.95999908,5370973.90997314,43.70000076,1.000000
473698.55000305,5370974.28002930,43.49000168,1.000000
473696.80999756,5370974.26000977,43.93999863,1.000000
473697.22000122,5370973.84997559,43.75000000,2.000000
473697.63999939,5370973.48999023,44.18999863,1.000000
473698.05000305,5370973.07000732,44.02000046,1.000000
473698.45999908,5370972.67999268,43.99000168,2.000000
473698.87999725,5370972.28002930,44.02999878,2.000000
473699.41000366,5370972.96997070,55.04999924,1.000000
473699.29000092,5370971.90997314,44.29000092,1.000000
473699.79000092,5370972.44000244,53.58000183,1.000000
473699.69000244,5370971.50000000,44.06000137,2.000000
473700.19999695,5370972.11999512,54.20999908,1.000000
473700.58000183,5370971.55999756,52.47000122,1.000000
473700.50000000,5370970.73999023,44.25999832,2.000000
473700.98000336,5370971.14001465,52.16999817,1.000000
473700.90000153,5370970.36999512,44.52000046,1.000000
473701.37000275,5370970.71002197,51.72000122,1.000000
473701.33000183,5370970.26000977,47.22999954,1.000000
473701.76999664,5370970.40002441,52.31000137,1.000000
473701.72000122,5370969.91998291,47.61999893,1.000000
473702.16000366,5370970.01000977,52.25999832,1.000000
473702.12000275,5370969.46997070,47.02000046,1.000000
473702.55000305,5370969.59997559,51.95999908,1.000000
473702.51000214,5370968.97998047,45.95000076,1.000000
473702.94000244,5370969.14001465,51.15999985,1.000000
473702.88999939,5370968.46997070,44.63999939,2.000000
473703.33000183,5370968.73999023,50.97999954,1.000000
473703.29000092,5370968.09002686,44.72999954,1.000000
473703.69000244,5370967.72998047,44.88999939,1.000000
473704.08000183,5370967.36999512,45.16999817,1.000000
473704.48999786,5370967.15002441,46.77000046,1.000000
473704.88999939,5370966.83001709,47.36000061,1.000000
473705.30000305,5370966.42999268,47.34999847,1.000000
473705.70999908,5370966.02001953,47.11999893,1.000000
473706.12000275,5370965.60998535,46.95999908,1.000000
473706.52999878,5370965.22998047,47.15999985,1.000000
473706.94999695,5370964.78997803,46.79999924,1.000000
473705.70999908,5370964.73999023,46.83000183,1.000000
473705.30999756,5370965.11999512,46.77000046,1.000000
473704.91000366,5370965.54998779,47.27000046,1.000000
473704.50000000,5370965.85998535,46.49000168,1.000000
473704.08999634,5370966.21997070,46.18999863,1.000000
473703.69000244,5370966.57000732,45.86000061,1.000000
473703.27999878,5370966.95001221,45.79999924,1.000000
473702.87999725,5370967.29998779,45.40000153,1.000000
473702.52999878,5370968.33001709,51.70999908,1.000000
473702.50000000,5370968.00000000,48.56999969,1.000000
473702.48000336,5370967.63000488,44.93000031,1.000000
473702.12999725,5370968.72998047,51.86999893,1.000000
473702.06999969,5370967.98999023,44.65000153,2.000000
473701.73000336,5370969.10998535,51.91999817,1.000000
473701.66999817,5370968.40997314,45.00999832,1.000000
473701.33999634,5370969.53002930,52.29000092,1.000000
473701.27999878,5370968.75000000,44.65000153,2.000000
473700.87999725,5370969.21997070,45.47999954,1.000000
473700.58000183,5370970.51000977,54.59999847,1.000000
473700.48000336,5370969.51000977,44.61999893,1.000000
473700.18000031,5370970.90002441,54.63000107,1.000000
473700.08000183,5370969.88000488,44.50999832,1.000000
473699.77999878,5370971.19000244,53.79000092,1.000000
473699.68000031,5370970.26000977,44.40999985,1.000000
473699.37999725,5370971.57000732,53.81999969,1.000000
473699.27999878,5370970.63000488,44.36000061,1.000000
473699.00000000,5370972.04998779,54.75999832,1.000000
473698.59999847,5370972.44000244,54.84999847,1.000000
473698.19000244,5370972.71997070,53.90000153,1.000000
473698.06999969,5370971.78002930,44.31999969,2.000000
473697.66999817,5370972.19000244,44.49000168,1.000000
473697.26999664,5370972.65997314,45.34999847,1.000000
473696.87000275,5370973.03997803,45.22999954,1.000000
473696.44000244,5370973.32000732,44.06000137,2.000000
473696.02999878,5370973.70001221,43.93999863,2.000000
473695.62999725,5370974.15002441,44.58000183,1.000000
473693.83999634,5370974.11999512,44.13000107,1.000000
473694.26000214,5370973.73999023,44.31000137,1.000000
473694.68000031,5370973.34002686,44.38000107,1.000000
473695.08999634,5370972.95001221,44.40000153,1.000000
473695.51000214,5370972.54998779,44.50999832,1.000000
473695.93000031,5370972.16998291,44.72000122,1.000000
473696.33999634,5370971.78002930,44.84000015,1.000000
473696.76000214,5370971.36999512,44.70999908,2.000000
473697.16999817,5370970.97998047,44.83000183,1.000000
473697.69000244,5370971.53997803,54.45000076,1.000000
473697.56999969,5370970.59002686,44.77000046,1.000000
473697.98000336,5370970.20001221,44.90999985,1.000000
473698.38999939,5370969.78997803,44.65999985,1.000000
473698.87999725,5370970.29998779,53.72000122,1.000000
473698.79000092,5370969.39001465,44.59000015,2.000000
473699.30000305,5370969.97998047,54.45000076,1.000000
473699.19999695,5370969.01000977,44.70999908,2.000000
473699.70999908,5370969.71997070,55.65000153,1.000000
473699.59999847,5370968.65002441,45.00999832,1.000000
473700.08999634,5370969.29998779,55.22000122,1.000000
473700.00000000,5370968.27001953,45.09999847,1.000000
473700.47000122,5370968.65997314,52.68999863,1.000000
473700.40000153,5370967.90002441,45.25000000,1.000000
473700.87999725,5370968.41998291,54.13000107,1.000000
473700.80000305,5370967.51000977,45.18000031,1.000000
473701.27999878,5370968.04998779,54.25999832,1.000000
473701.20999908,5370967.14001465,45.36999893,1.000000
473701.62999725,5370966.95001221,47.38999939,1.000000
473702.01000214,5370966.40997314,45.81000137,1.000000
473702.41999817,5370966.03997803,46.06999969,1.000000
473702.83000183,5370965.67999268,46.40999985,1.000000
473703.23000336,5370965.28997803,46.36999893,1.000000
473703.63999939,5370964.94000244,46.77000046,1.000000
473704.05000305,5370964.48999023,46.20999908,1.000000
473702.80000305,5370964.52001953,46.84999847,1.000000
473702.38999939,5370964.84997559,46.27999878,1.000000
473701.98999786,5370965.27001953,46.58000183,1.000000
473701.58999634,5370965.61999512,46.20000076,1.000000
473701.23999786,5370966.86999512,54.61000061,1.000000
473701.19999695,5370966.17999268,47.88999939,1.000000
473700.86000061,5370967.39001465,56.00000000,1.000000
473700.77999878,5370966.30999756,45.49000168,2.000000
473700.45999908,5370967.67999268,55.15999985,1.000000
473700.37999725,5370966.70001221,45.56000137,1.000000
473700.08000183,5370968.20001221,56.56999969,1.000000
473699.98000336,5370967.07000732,45.43999863,1.000000
473699.69000244,5370968.59997559,56.81000137,1.000000
473699.29000092,5370968.92999268,56.34000015,1.000000
473699.18000031,5370967.82000732,45.25999832,1.000000
473698.88999939,5370969.26000977,55.86000061,1.000000
473698.77999878,5370968.19000244,45.18000031,1.000000
473698.50000000,5370969.55999756,55.15000153,1.000000
473698.38999939,5370968.54998779,44.97000122,2.000000
473698.06999969,5370969.60998535,51.81000137,1.000000
473697.98999786,5370968.92999268,45.00000000,1.000000
473697.66999817,5370969.90997314,51.04999924,1.000000
473697.59999847,5370969.29998779,44.91999817,1.000000
473697.26000214,5370970.26000977,50.70000076,1.000000
473697.19000244,5370969.69000244,44.93000031,1.000000
473696.84999847,5370970.59002686,50.13000107,1.000000
473696.79000092,5370970.07000732,44.86999893,1.000000
473696.38999939,5370970.46002197,44.95999908,1.000000
473695.98999786,5370970.84997559,44.88999939,1.000000
473695.58000183,5370971.22998047,44.86000061,1.000000
473695.18000031,5370971.59997559,44.68000031,2.000000
473694.76999664,5370971.98999023,44.65000153,2.000000
473694.36000061,5370972.36999512,44.54000092,2.000000
473693.95999908,5370972.75000000,44.52000046,2.000000
473693.55000305,5370973.13000488,44.40000153,2.000000
473693.15000153,5370973.52001953,44.41999817,1.000000
473692.73999786,5370973.90002441,44.36000061,1.000000
473692.33999634,5370974.27001953,44.18999863,1.000000
473690.58000183,5370974.27001953,44.38000107,1.000000
473690.98999786,5370973.88000488,44.36000061,1.000000
473691.38999939,5370973.46997070,44.27999878,1.000000
473691.80999756,5370973.09997559,44.47999954,1.000000
473692.20999908,5370972.70001221,44.41999817,1.000000
473692.62000275,5370972.32000732,44.59000015,1.000000
473693.02999878,5370971.91998291,44.63000107,1.000000
473693.44000244,5370971.54998779,44.75999832,1.000000
473693.84999847,5370971.14001465,44.70000076,1.000000
473694.26000214,5370970.75000000,44.81000137,1.000000
473694.66000366,5370970.35998535,44.79000092,2.000000
473695.06999969,5370969.97998047,44.95999908,1.000000
473695.47000122,5370969.59997559,44.97000122,1.000000
473695.87999725,5370969.21997070,45.13999939,1.000000
473696.36000061,5370969.36999512,50.70000076,1.000000
473696.29000092,5370968.82000732,45.09999847,1.000000
473696.76999664,5370969.14001465,52.15999985,1.000000
473696.69000244,5370968.45001221,45.24000168,1.000000
473697.19000244,5370968.92999268,54.02999878,1.000000
473697.61000061,5370968.76000977,56.13999939,1.000000
473697.56999969,5370968.33001709,51.86000061,1.000000
473697.50000000,5370967.70001221,45.50999832,1.000000
473698.01000214,5370968.46002197,56.97000122,1.000000
473697.95999908,5370967.92999268,51.61999893,1.000000
473697.88999939,5370967.30999756,45.43000031,1.000000
473698.41999817,5370968.15002441,57.70999908,1.000000
