//X,Y,Z,Scalar field
472822.55999756,5370381.69000244,64.05999756,1.000000
472821.84002686,5370383.17001343,55.63999939,1.000000
472822.32000732,5370382.85000610,55.79999924,1.000000
472822.78002930,5370382.54000854,55.86999893,1.000000
472823.23999023,5370382.23999023,55.86999893,1.000000
472823.70001221,5370381.95001221,55.84000015,1.000000
472823.21997070,5370382.95001221,50.13000107,1.000000
472824.14001465,5370381.69000244,55.70000076,1.000000
472823.65002441,5370382.70999146,49.79999924,1.000000
472822.97998047,5370384.11999512,41.66999817,2.000000
472824.60998535,5370381.36999512,55.79999924,1.000000
472823.45001221,5370383.80999756,41.75000000,2.000000
472824.08001709,5370383.17999268,43.65999985,1.000000
472824.41998291,5370383.14001465,42.18999863,1.000000
472824.89001465,5370382.83999634,42.15999985,1.000000
472825.38000488,5370382.48999023,42.41999817,1.000000
472825.79998779,5370382.29998779,41.81000137,2.000000
472826.28002930,5370381.98001099,41.86999893,2.000000
472826.75000000,5370381.67999268,41.88000107,2.000000
472827.25000000,5370381.33999634,42.02999878,2.000000
472827.73999023,5370381.01000977,42.15000153,1.000000
472828.21997070,5370380.70001221,42.20999908,1.000000
472828.71002197,5370380.39001465,42.15000153,2.000000
472829.19000244,5370380.07998657,42.16999817,2.000000
472829.66998291,5370379.76998901,42.15999985,2.000000
472830.16998291,5370379.44000244,42.25999832,1.000000
472831.33001709,5370380.26998901,42.45999908,2.000000
472830.85998535,5370380.57000732,42.45000076,2.000000
472830.39001465,5370380.88000488,42.47000122,1.000000
472829.90997314,5370381.20001221,42.33000183,2.000000
472829.44000244,5370381.48999023,42.43999863,1.000000
472828.96002197,5370381.80999756,42.41999817,1.000000
472828.51000977,5370382.07000732,42.65000153,1.000000
472827.98999023,5370382.45001221,42.25000000,2.000000
472827.51000977,5370382.76998901,42.22999954,1.000000
472827.03002930,5370383.07000732,42.27999878,1.000000
472826.57000732,5370383.32000732,42.70000076,1.000000
472826.03997803,5370383.73001099,42.15999985,1.000000
472825.58001709,5370383.98001099,42.50999832,1.000000
472825.34997559,5370383.72000122,45.90000153,1.000000
472825.04998779,5370384.35998535,42.20999908,1.000000
472824.76000977,5370384.25000000,44.72999954,1.000000
472824.21002197,5370384.69000244,43.99000168,1.000000
472824.13000488,5370384.13000488,49.06999969,1.000000
472823.78997803,5370384.85000610,44.95000076,1.000000
472823.40997314,5370384.92999268,46.31000137,1.000000
472823.30999756,5370384.42001343,51.04000092,1.000000
472822.83001709,5370385.42999268,45.27999878,1.000000
472822.80999756,5370384.76000977,50.93999863,1.000000
472823.02001953,5370383.66000366,58.93999863,1.000000
472822.53002930,5370383.98999023,58.88000107,1.000000
472822.09002686,5370384.22000122,59.33000183,1.000000
472822.57000732,5370384.70001221,59.43000031,1.000000
472823.02001953,5370384.42999268,59.27000046,1.000000
472823.22998047,5370385.29998779,50.97000122,1.000000
472823.61999512,5370385.14001465,50.16999817,1.000000
472823.66998291,5370385.70999146,45.25999832,1.000000
472824.11999512,5370385.45001221,44.97999954,1.000000
472824.63000488,5370385.05999756,45.50999832,1.000000
472824.32000732,5370385.69000244,41.86999893,2.000000
472825.14001465,5370384.67001343,46.06000137,1.000000
472824.78997803,5370385.39001465,41.86999893,2.000000
472825.61999512,5370384.32998657,46.25999832,1.000000
472825.26000977,5370385.08999634,41.88000107,2.000000
472825.73999023,5370384.76998901,41.97999954,1.000000
472826.20001221,5370384.48999023,41.88999939,2.000000
472827.52001953,5370382.35998535,52.47999954,1.000000
472826.69000244,5370384.14999390,42.09000015,2.000000
472827.96002197,5370382.10998535,52.22000122,1.000000
472827.15997314,5370383.83999634,42.15000153,2.000000
472828.40002441,5370381.86999512,51.95999908,1.000000
472827.64001465,5370383.50000000,42.41999817,1.000000
472828.75000000,5370381.80999756,50.52000046,1.000000
472828.10998535,5370383.20001221,42.40999985,1.000000
472829.29998779,5370381.30999756,51.77000046,1.000000
472828.58001709,5370382.88000488,42.50999832,1.000000
472829.71997070,5370381.08999634,51.29999924,1.000000
472829.03997803,5370382.58999634,42.50999832,1.000000
472829.51000977,5370382.29000854,42.54000092,1.000000
472829.96002197,5370382.00000000,42.47999954,2.000000
472830.42999268,5370381.70001221,42.47000122,2.000000
472830.90002441,5370381.39999390,42.45999908,2.000000
472831.36999512,5370381.08999634,42.54000092,1.000000
472831.84997559,5370380.79000854,42.49000168,2.000000
472832.69000244,5370381.79998779,42.70999908,2.000000
472832.19000244,5370382.13000488,42.65000153,2.000000
472831.71002197,5370382.44000244,42.66999817,2.000000
472831.21002197,5370382.76998901,42.59000015,2.000000
472830.71002197,5370383.10998535,42.47999954,2.000000
472830.21997070,5370383.42001343,42.50999832,2.000000
472829.75000000,5370383.70999146,42.65999985,1.000000
472830.14001465,5370382.10998535,53.86000061,1.000000
472829.27001953,5370384.01000977,42.75000000,1.000000
472829.60998535,5370382.51998901,53.29999924,1.000000
472828.78002930,5370384.32998657,42.70000076,1.000000
472829.15997314,5370382.76998901,53.61999893,1.000000
472828.27001953,5370384.67999268,42.47000122,1.000000
472828.64001465,5370383.17001343,53.11000061,1.000000
472827.78002930,5370385.02999878,42.27000046,2.000000
472828.02001953,5370383.79000854,51.31000137,1.000000
472827.29998779,5370385.32998657,42.34000015,2.000000
472827.59002686,5370383.98999023,51.95000076,1.000000
472826.83001709,5370385.60998535,42.54999924,1.000000
472826.35998535,5370385.91000366,42.56000137,1.000000
472826.01000977,5370385.92999268,44.29000092,1.000000
472825.46997070,5370386.35000610,43.63999939,1.000000
472825.38000488,5370385.85998535,48.27000046,1.000000
472824.94000244,5370386.07998657,48.77999878,1.000000
472824.40997314,5370387.19000244,42.41999817,2.000000
472824.89001465,5370385.51998901,53.77000046,1.000000
472824.28002930,5370386.77999878,46.54999924,1.000000
472824.47998047,5370385.67001343,54.68000031,1.000000
472824.09997559,5370386.45999146,50.16999817,1.000000
472823.86999512,5370386.23999023,53.22000122,1.000000
472823.53997803,5370386.26000977,54.88000107,1.000000
472823.83001709,5370386.41000366,58.56999969,1.000000
472824.17999268,5370386.32000732,57.45999908,1.000000
472824.47998047,5370386.36999512,55.49000168,1.000000
472824.89001465,5370386.16000366,54.97999954,1.000000
472824.45001221,5370387.07998657,49.77999878,1.000000
472825.29998779,5370385.95999146,54.50999832,1.000000
472824.90997314,5370386.76998901,49.84999847,1.000000
472825.35998535,5370386.51000977,49.65999985,1.000000
472825.10998535,5370387.02999878,46.68000031,1.000000
472824.79998779,5370387.64999390,43.06999969,1.000000
472825.82000732,5370386.20001221,49.70000076,1.000000
472825.32000732,5370387.25000000,43.66999817,1.000000
472825.78002930,5370386.95999146,43.68000031,1.000000
472826.21002197,5370386.72000122,43.34000015,1.000000
472826.60998535,5370386.54000854,42.66999817,1.000000
472827.09002686,5370386.23001099,42.75000000,1.000000
472828.28002930,5370384.36999512,51.79999924,1.000000
472827.53002930,5370385.97000122,42.49000168,2.000000
472828.78997803,5370383.98001099,52.38999939,1.000000
472828.00000000,5370385.66000366,42.58000183,1.000000
472829.33001709,5370383.51998901,53.31999969,1.000000
472828.46997070,5370385.35998535,42.56999969,1.000000
472829.80999756,5370383.17001343,53.59999847,1.000000
472828.95001221,5370385.04000854,42.65999985,1.000000
472830.28002930,5370382.85998535,53.68999863,1.000000
472829.42999268,5370384.72000122,42.75999832,1.000000
472829.90997314,5370384.41000366,42.81000137,1.000000
472830.36999512,5370384.13000488,42.61999893,1.000000
472830.84002686,5370383.85000610,42.49000168,2.000000
472831.32000732,5370383.54000854,42.49000168,2.000000
472831.80999756,5370383.20001221,42.65000153,2.000000
472832.28997803,5370382.89001465,42.66999817,2.000000
472832.78002930,5370382.57000732,42.72999954,1.000000
472834.03002930,5370383.27999878,42.90000153,1.000000
472833.52001953,5370383.64001465,42.65999985,2.000000
472833.03002930,5370383.97000122,42.61000061,2.000000
472832.53997803,5370384.29000854,42.56999969,2.000000
472832.05999756,5370384.57998657,42.77000046,1.000000
472831.57000732,5370384.89001465,42.79999924,1.000000
472831.77001953,5370383.70001221,51.68999863,1.000000
472831.09002686,5370385.17999268,42.93999863,1.000000
472831.36999512,5370383.79998779,52.93999863,1.000000
472830.57000732,5370385.57000732,42.54999924,1.000000
472830.92999268,5370384.02999878,53.40000153,1.000000
472830.07000732,5370385.89999390,42.45000076,2.000000
472830.41998291,5370384.41000366,52.99000168,1.000000
472829.59002686,5370386.20999146,42.45999908,2.000000
472829.20001221,5370386.32998657,43.63000107,1.000000
472829.47998047,5370385.01000977,53.09999847,1.000000
472828.70001221,5370386.67999268,43.34999847,1.000000
472828.19000244,5370387.04998779,43.06000137,1.000000
472827.70001221,5370387.39001465,42.84999847,2.000000
472827.23999023,5370387.66000366,43.06000137,1.000000
472826.75000000,5370388.00000000,42.86000061,2.000000
472826.26000977,5370388.35000610,42.63999939,1.000000
472826.40002441,5370387.38000488,49.97000122,1.000000
472825.78002930,5370388.67999268,42.49000168,2.000000
472825.92999268,5370387.67999268,49.99000168,1.000000
472825.78002930,5370387.32000732,53.77000046,1.000000
472825.44000244,5370388.01998901,49.75999832,1.000000
472825.44000244,5370387.36999512,55.18000031,1.000000
472824.95001221,5370387.73001099,54.90000153,1.000000
472824.84002686,5370387.29998779,59.04999924,1.000000
472825.09997559,5370388.04000854,58.38999939,1.000000
472825.52001953,5370387.82000732,57.97999954,1.000000
472825.69000244,5370388.76000977,49.22999954,1.000000
472826.14001465,5370388.47000122,49.22999954,1.000000
472826.51000977,5370389.04000854,42.52000046,2.000000
472826.98999023,5370388.72000122,42.61999893,2.000000
472827.46997070,5370388.38000488,42.88999939,1.000000
472827.95001221,5370388.07000732,42.90000153,2.000000
472828.44000244,5370387.72000122,43.15999985,1.000000
472828.94000244,5370387.36999512,43.45999908,1.000000
472829.44000244,5370387.00000000,43.81999969,1.000000
472829.90997314,5370386.70001221,43.84000015,1.000000
472831.07000732,5370384.92001343,52.43000031,1.000000
472830.39001465,5370386.41000366,43.74000168,1.000000
472831.52001953,5370384.67001343,52.11999893,1.000000
472830.76000977,5370386.32000732,42.43000031,2.000000
472831.96002197,5370384.42999268,51.74000168,1.000000
472831.23999023,5370386.00000000,42.54000092,2.000000
472831.78002930,5370385.57998657,43.18999863,1.000000
472832.21997070,5370385.35000610,42.72000122,1.000000
472832.67999268,5370385.05999756,42.63999939,2.000000
472833.16998291,5370384.73001099,42.77000046,1.000000
472833.64001465,5370384.44000244,42.74000168,2.000000
472834.11999512,5370384.11999512,42.84999847,2.000000
472835.30999756,5370384.91000366,43.08000183,2.000000
472834.82000732,5370385.23001099,43.00000000,2.000000
472834.32000732,5370385.57000732,42.88999939,2.000000
472833.84002686,5370385.88000488,42.88000107,2.000000
472833.36999512,5370386.17001343,43.00999832,1.000000
472832.90002441,5370386.42999268,43.31999969,1.000000
472832.75000000,5370386.01000977,47.63999939,1.000000
472832.36999512,5370386.85000610,42.70000076,1.000000
472832.52001953,5370385.77999878,50.81000137,1.000000
472831.89001465,5370387.17001343,42.65000153,1.000000
472831.98999023,5370386.20999146,50.09000015,1.000000
472831.40997314,5370387.45999146,42.79000092,1.000000
472831.60998535,5370386.30999756,51.33000183,1.000000
472830.98999023,5370387.64999390,43.50999832,1.000000
472831.20001221,5370386.47000122,52.16999817,1.000000
472831.00000000,5370386.91000366,49.63999939,1.000000
472830.53002930,5370387.92001343,43.75000000,1.000000
472830.04998779,5370388.23001099,43.75000000,1.000000
472829.51000977,5370388.66000366,43.04999924,2.000000
472829.03002930,5370388.98001099,42.99000168,2.000000
472828.55999756,5370389.26998901,43.15000153,1.000000
472828.22998047,5370389.27999878,44.86000061,1.000000
472827.75000000,5370389.55999756,45.06000137,1.000000
472827.32000732,5370389.77999878,45.59000015,1.000000
472827.10998535,5370389.51998901,48.86000061,1.000000
472827.30999756,5370390.39001465,47.34000015,1.000000
472827.63000488,5370390.38000488,45.65999985,1.000000
472828.21997070,5370389.82000732,47.15999985,1.000000
472828.65997314,5370389.57998657,46.84000015,1.000000
472829.05999756,5370389.42001343,46.02999878,1.000000
472829.34002686,5370389.50000000,43.86999893,1.000000
472829.79998779,5370389.22000122,43.70000076,1.000000
472830.25000000,5370388.95999146,43.47000122,1.000000
472831.44000244,5370387.08999634,52.61999893,1.000000
472830.67999268,5370388.72000122,43.15999985,1.000000
472831.90002441,5370386.79998779,52.58000183,1.000000
472831.13000488,5370388.48001099,42.79000092,1.000000
472832.30999756,5370386.63000488,51.83000183,1.000000
472831.60998535,5370388.14999390,42.93000031,1.000000
472832.77001953,5370386.32998657,51.90000153,1.000000
472832.03997803,5370387.91000366,42.59999847,2.000000
472833.39001465,5370385.67001343,53.99000168,1.000000
472833.07000732,5370386.36999512,49.90000153,1.000000
472832.51000977,5370387.60998535,42.63999939,2.000000
472833.84997559,5370385.36999512,54.06000137,1.000000
472833.52001953,5370386.10998535,49.68999863,1.000000
472832.97998047,5370387.30999756,42.65999985,2.000000
472833.46997070,5370386.94000244,43.02000046,1.000000
472833.96997070,5370386.57998657,43.36999893,1.000000
472834.46002197,5370386.23001099,43.72000122,1.000000
472834.90997314,5370385.95999146,43.47999954,1.000000
472835.35998535,5370385.70999146,43.20000076,1.000000
472835.83001709,5370385.39999390,43.27000046,1.000000
472836.65002441,5370386.41000366,43.31999969,1.000000
472836.15002441,5370386.76000977,43.09000015,2.000000
472835.65997314,5370387.07998657,43.06999969,2.000000
472835.61999512,5370385.66000366,55.09000015,1.000000
472835.13000488,5370386.01998901,54.77999878,1.000000
472834.28002930,5370387.89999390,43.65000153,1.000000
472834.53997803,5370386.57000732,53.34000015,1.000000
472833.71997070,5370388.38000488,42.66999817,2.000000
472834.09002686,5370386.83999634,53.54000092,1.000000
472833.25000000,5370388.67999268,42.72000122,1.000000
472833.71002197,5370386.95001221,54.63999939,1.000000
472832.78002930,5370388.98001099,42.77000046,1.000000
472833.28002930,5370387.16000366,55.20000076,1.000000
472832.32000732,5370389.26000977,42.90999985,1.000000
472832.80999756,5370387.48001099,55.13000107,1.000000
472831.86999512,5370389.50000000,43.34000015,1.000000
472832.28002930,5370387.91000366,54.34000015,1.000000
472831.70001221,5370389.17001343,47.04000092,1.000000
472831.38000488,5370389.85998535,42.97999954,1.000000
472831.13000488,5370389.67999268,45.90000153,1.000000
472830.91998291,5370390.10998535,43.34999847,1.000000
472830.59002686,5370390.11999512,45.06999969,1.000000
472830.16998291,5370390.30999756,45.79000092,1.000000
472830.03002930,5370389.91000366,49.86999893,1.000000
472829.57000732,5370390.89001465,44.20999908,1.000000
472829.53997803,5370390.25000000,49.68000031,1.000000
472829.01000977,5370391.35998535,43.27000046,1.000000
472829.09002686,5370390.51000977,50.00999832,1.000000
472828.60998535,5370390.80999756,50.06999969,1.000000
472828.15997314,5370391.07000732,50.34999847,1.000000
472828.08001709,5370391.17001343,56.54000092,1.000000
472828.80999756,5370390.29998779,59.79000092,1.000000
472828.22998047,5370391.50000000,52.93999863,1.000000
472828.57000732,5370391.45999146,51.45000076,1.000000
472829.08001709,5370391.05999756,52.00999832,1.000000
472829.90002441,5370390.01998901,56.29000092,1.000000
472829.45001221,5370390.95999146,50.88999939,1.000000
472830.35998535,5370389.73001099,56.25999832,1.000000
472829.89001465,5370390.72000122,50.59000015,1.000000
472830.84997559,5370389.35000610,56.75000000,1.000000
472830.64001465,5370390.48999023,48.43999863,1.000000
472831.16998291,5370390.04000854,49.31999969,1.000000
472831.51000977,5370390.01998901,47.75999832,1.000000
472832.55999756,5370388.45999146,55.04000092,1.000000
472831.72998047,5370390.25000000,44.65000153,1.000000
472833.08001709,5370388.04000854,55.79000092,1.000000
472832.11999512,5370390.11999512,43.65999985,1.000000
472833.53002930,5370387.76000977,55.70000076,1.000000
472832.54998779,5370389.89001465,43.24000168,1.000000
472833.96997070,5370387.51000977,55.40999985,1.000000
472834.35998535,5370387.38000488,54.45999908,1.000000
472833.44000244,5370389.39001465,42.65999985,2.000000
472834.82000732,5370387.05999756,54.56999969,1.000000
472835.22998047,5370386.89999390,53.79999924,1.000000
472834.38000488,5370388.76998901,42.77000046,1.000000
472835.65002441,5370386.67999268,53.29000092,1.000000
472834.84002686,5370388.48999023,42.65000153,2.000000
472836.22998047,5370386.10998535,54.93000031,1.000000
472835.40002441,5370387.98999023,43.84000015,1.000000
472836.33001709,5370387.39001465,43.81000137,1.000000
472836.75000000,5370387.20999146,43.08000183,2.000000
472837.22998047,5370386.89999390,43.11999893,2.000000
472838.03002930,5370388.00000000,42.91999817,2.000000
472837.59002686,5370388.23999023,43.31999969,1.000000
472837.14001465,5370388.48001099,43.70999908,1.000000
472836.59002686,5370388.95001221,42.77999878,2.000000
472836.11999512,5370389.23999023,42.88999939,1.000000
472836.64001465,5370387.32000732,56.13000107,1.000000
472835.63000488,5370389.57998657,42.77999878,1.000000
472836.15002441,5370387.64999390,56.00999832,1.000000
472835.14001465,5370389.88000488,42.84000015,1.000000
472835.71002197,5370387.88000488,56.43999863,1.000000
472835.23999023,5370388.17001343,56.58000183,1.000000
472834.72998047,5370388.54000854,56.25999832,1.000000
472834.28997803,5370389.51000977,50.58000183,1.000000
472834.20001221,5370388.94000244,55.77999878,1.000000
472833.82000732,5370389.77999878,50.86999893,1.000000
472833.20001221,5370391.11999512,43.04999924,1.000000
472833.71997070,5370389.25000000,55.79999924,1.000000
472833.22998047,5370389.58999634,55.63000107,1.000000
472832.53997803,5370391.05999756,47.06999969,1.000000
472832.20001221,5370391.79998779,42.79000092,2.000000
472832.09997559,5370391.27999878,47.65999985,1.000000
472831.70001221,5370392.13000488,42.72000122,2.000000
472831.78002930,5370391.23999023,49.72999954,1.000000
472831.21997070,5370392.42999268,42.83000183,1.000000
472831.53002930,5370391.07998657,52.41999817,1.000000
472831.54998779,5370390.32998657,58.56000137,1.000000
472831.03997803,5370391.39001465,52.41999817,1.000000
472830.91998291,5370390.95999146,56.66999817,1.000000
472830.57000732,5370391.69000244,52.47999954,1.000000
472830.55999756,5370391.04000854,57.95999908,1.000000
472830.00000000,5370391.54000854,56.84999847,1.000000
472829.66998291,5370392.22000122,52.99000168,1.000000
472829.66998291,5370391.55999756,58.45999908,1.000000
472829.16998291,5370392.58999634,52.54999924,1.000000
472829.32000732,5370391.61999512,59.88000107,1.000000
472829.09997559,5370391.42001343,62.72999954,1.000000
472829.16998291,5370392.29000854,61.63000107,1.000000
472829.71997070,5370391.79998779,62.74000168,1.000000
472830.09997559,5370391.67999268,61.77999878,1.000000
472830.34997559,5370391.82998657,59.22999954,1.000000
472829.79998779,5370392.95999146,52.75000000,1.000000
472830.69000244,5370391.75000000,58.00000000,1.000000
472831.28997803,5370391.17001343,59.66999817,1.000000
472831.75000000,5370390.85000610,59.81000137,1.000000
472831.20001221,5370392.01000977,53.15999985,1.000000
472832.13000488,5370390.70999146,58.99000168,1.000000
472831.71002197,5370391.57998657,53.97000122,1.000000
472832.59002686,5370390.39001465,59.15000153,1.000000
472832.14001465,5370391.33999634,53.70000076,1.000000
472832.53997803,5370391.14999390,53.09999847,1.000000
472832.86999512,5370391.11999512,51.61000061,1.000000
472832.15997314,5370392.63000488,42.86999893,1.000000
472833.28997803,5370390.89001465,51.25999832,1.000000
472832.60998535,5370392.35998535,42.74000168,2.000000
472834.09002686,5370389.82998657,55.75999832,1.000000
472833.67999268,5370390.70999146,50.63999939,1.000000
472833.05999756,5370392.07000732,42.75000000,2.000000
472834.46002197,5370389.72000122,54.72999954,1.000000
472834.13000488,5370390.45001221,50.47999954,1.000000
472835.01000977,5370389.20999146,55.99000168,1.000000
472834.59002686,5370390.13000488,50.61999893,1.000000
472835.53997803,5370388.75000000,57.02000046,1.000000
472835.00000000,5370389.94000244,50.06999969,1.000000
472834.47998047,5370391.07000732,43.41999817,1.000000
472836.00000000,5370388.44000244,57.11999893,1.000000
472836.40997314,5370388.26000977,56.47999954,1.000000
472836.79998779,5370388.08999634,55.77999878,1.000000
472835.79998779,5370390.29998779,42.72000122,2.000000
472837.08001709,5370388.20999146,53.31999969,1.000000
472836.28002930,5370389.97000122,42.88000107,1.000000
472836.73999023,5370389.70001221,42.74000168,2.000000
472837.21002197,5370389.38000488,42.88999939,2.000000
472837.71997070,5370388.98001099,43.49000168,1.000000
472838.21997070,5370388.57000732,44.15000153,1.000000
472838.61999512,5370388.45001221,43.09999847,1.000000
472839.34002686,5370389.42001343,43.90000153,1.000000
472838.78002930,5370389.92001343,42.75999832,2.000000
472838.30999756,5370390.22000122,42.81999969,1.000000
472838.64001465,5370388.69000244,53.72999954,1.000000
472838.20001221,5370388.92999268,54.13999939,1.000000
472837.34002686,5370390.85000610,42.81000137,2.000000
472837.75000000,5370389.20001221,54.36999893,1.000000
472837.38000488,5370389.25000000,55.90000153,1.000000
472836.40002441,5370391.42999268,43.06999969,1.000000
472836.91998291,5370389.54000854,55.99000168,1.000000
472835.90997314,5370391.76000977,42.91999817,1.000000
472836.51000977,5370389.70001221,56.81999969,1.000000
472835.91998291,5370390.26000977,55.38000107,1.000000
472834.92999268,5370392.39999390,42.84000015,1.000000
472835.38000488,5370390.70999146,54.58000183,1.000000
472834.85998535,5370391.11999512,53.97999954,1.000000
472834.22998047,5370392.48001099,46.02999878,1.000000
472834.32000732,5370391.54998779,53.25999832,1.000000
472833.69000244,5370392.92001343,45.25999832,1.000000
472833.52001953,5370393.29000854,43.15000153,1.000000
472833.84997559,5370391.86999512,53.15999985,1.000000
472833.69000244,5370391.48999023,57.18999863,1.000000
472833.35998535,5370392.20999146,53.02000046,1.000000
472833.14001465,5370391.97000122,56.13999939,1.000000
472832.69000244,5370392.23999023,56.36000061,1.000000
472832.39001465,5370392.17999268,58.45000076,1.000000
472832.03997803,5370392.23999023,59.83000183,1.000000
472831.69000244,5370392.97000122,55.65000153,1.000000
472831.57000732,5370392.54998779,59.79000092,1.000000
472831.15997314,5370393.41000366,54.88999939,1.000000
472831.15002441,5370392.76000977,60.34000015,1.000000
472830.69000244,5370393.05999756,60.38000107,1.000000
472830.32000732,5370393.14999390,61.56000137,1.000000
472829.89001465,5370393.38000488,61.97000122,1.000000
472830.19000244,5370393.67999268,64.19999695,1.000000
472830.48999023,5370393.67999268,62.54999924,1.000000
472830.82000732,5370393.66000366,60.97000122,1.000000
472831.28997803,5370393.35000610,61.06000137,1.000000
472830.90002441,5370394.14999390,56.45000076,1.000000
472831.77001953,5370393.00000000,61.38999939,1.000000
472831.29998779,5370393.97000122,55.84999847,1.000000
472832.23999023,5370392.67001343,61.59000015,1.000000
472831.71997070,5370393.76998901,55.27999878,1.000000
472832.16998291,5370393.47000122,55.27999878,1.000000
472832.69000244,5370393.05999756,55.93000031,1.000000
472833.15002441,5370392.76998901,55.88000107,1.000000
472833.65002441,5370392.38000488,56.45000076,1.000000
472834.21002197,5370391.88000488,57.59000015,1.000000
472834.69000244,5370391.54000854,57.79999924,1.000000
472834.35998535,5370392.25000000,53.68000031,1.000000
472834.88000488,5370391.82998657,54.45000076,1.000000
472835.30999756,5370391.61999512,53.88999939,1.000000
472834.50000000,5370393.36999512,43.68999863,1.000000
472835.82000732,5370391.20999146,54.54999924,1.000000
472835.04998779,5370392.88000488,44.81000137,1.000000
472836.28002930,5370390.91000366,54.59000015,1.000000
472835.34002686,5370392.95001221,42.61999893,2.000000
472836.75000000,5370390.58999634,54.75000000,1.000000
472835.82000732,5370392.61999512,42.81999969,1.000000
472837.20001221,5370390.30999756,54.65999985,1.000000
472836.28002930,5370392.32000732,42.81999969,1.000000
472837.66998291,5370389.98001099,54.83000183,1.000000
472836.77001953,5370391.98001099,43.08000183,1.000000
472838.09997559,5370389.75000000,54.50000000,1.000000
472837.22998047,5370391.69000244,43.02999878,1.000000
472838.53997803,5370389.48999023,54.33000183,1.000000
472837.66998291,5370391.42001343,42.86000061,1.000000
472838.94000244,5370389.30999756,53.63999939,1.000000
472838.13000488,5370391.14999390,42.72999954,2.000000
472839.26000977,5370389.32998657,51.75999832,1.000000
472838.58001709,5370390.85998535,42.65999985,2.000000
472839.15997314,5370390.27999878,44.38999939,1.000000
472839.59997559,5370390.04998779,43.97999954,1.000000
472840.50000000,5370390.70001221,46.59000015,1.000000
472840.21997070,5370391.32000732,42.86000061,2.000000
472840.03002930,5370390.98999023,46.70000076,1.000000
472839.96002197,5370390.36999512,52.20000076,1.000000
472839.46997070,5370391.48001099,45.65000153,1.000000
472839.51000977,5370390.63000488,52.54999924,1.000000
472838.78002930,5370392.26000977,42.84999847,2.000000
472839.03997803,5370390.91000366,52.70000076,1.000000
472838.53997803,5370392.04000854,46.00999832,1.000000
472838.32000732,5370392.52999878,43.11000061,1.000000
472838.59002686,5370391.16000366,53.00000000,1.000000
472837.84997559,5370392.82998657,43.18000031,1.000000
472838.23999023,5370391.20001221,54.63000107,1.000000
472837.34002686,5370393.19000244,42.90999985,1.000000
472837.77001953,5370391.50000000,54.70000076,1.000000
472836.84997559,5370393.51998901,42.79999924,1.000000
472837.39001465,5370391.60000610,55.86000061,1.000000
472836.38000488,5370393.79998779,42.97999954,1.000000
472836.84997559,5370392.04000854,55.15000153,1.000000
472836.02001953,5370393.83999634,44.58000183,1.000000
472836.38000488,5370392.35000610,55.15000153,1.000000
472835.55999756,5370394.10998535,44.84999847,1.000000
472835.95001221,5370392.55999756,55.68999863,1.000000
472835.19000244,5370394.19000244,46.18999863,1.000000
472835.40002441,5370393.01998901,54.81000137,1.000000
472834.98999023,5370393.17999268,55.65000153,1.000000
472834.73999023,5370393.73001099,52.49000168,1.000000
472834.51000977,5370394.22000122,49.65000153,1.000000
472834.51000977,5370393.50000000,55.61999893,1.000000
472834.03002930,5370393.80999756,55.61000061,1.000000
472833.53997803,5370394.16000366,55.40000153,1.000000
472833.22998047,5370394.79998779,51.68000031,1.000000
472833.09002686,5370394.41000366,55.72000122,1.000000
472832.60998535,5370394.73001099,55.66999817,1.000000
472831.96002197,5370395.39999390,53.54999924,1.000000
472831.75000000,5370395.16000366,56.70000076,1.000000
472831.20001221,5370394.98001099,61.22000122,1.000000
472831.89001465,5370395.26000977,61.72000122,1.000000
472832.03997803,5370395.58999634,58.13999939,1.000000
472832.41998291,5370395.47000122,57.11999893,1.000000
472832.65002441,5370395.66000366,54.34999847,1.000000
472833.22998047,5370395.10998535,55.81999969,1.000000
472832.94000244,5370395.70999146,52.34000015,1.000000
472833.70001221,5370394.79000854,55.95000076,1.000000
472834.11999512,5370394.55999756,55.59000015,1.000000
472833.51000977,5370395.83999634,48.20000076,1.000000
472833.03997803,5370396.82998657,42.50000000,2.000000
472834.57000732,5370394.27999878,55.47000122,1.000000
472834.27001953,5370394.91000366,51.84000015,1.000000
472834.03002930,5370395.44000244,48.81000137,1.000000
472833.51000977,5370396.51998901,42.56000137,2.000000
472835.03002930,5370393.98001099,55.54000092,1.000000
472834.73999023,5370394.60000610,51.93999863,1.000000
472834.52001953,5370395.05999756,49.27000046,1.000000
472835.39001465,5370393.88000488,54.41999817,1.000000
472834.98999023,5370394.73999023,49.47999954,1.000000
472834.75000000,5370395.26000977,46.45999908,1.000000
472835.94000244,5370393.38000488,55.61999893,1.000000
472835.67999268,5370393.95001221,52.34000015,1.000000
472836.40002441,5370393.07998657,55.68000031,1.000000
472835.89001465,5370394.17001343,49.31000137,1.000000
472835.52001953,5370394.98001099,44.63999939,1.000000
472836.84002686,5370392.79998779,55.59999847,1.000000
472835.96997070,5370394.69000244,44.59000015,1.000000
472837.32000732,5370392.45999146,55.86999893,1.000000
472836.44000244,5370394.38000488,44.68999863,1.000000
472837.78997803,5370392.14001465,56.08000183,1.000000
472836.90002441,5370394.07998657,44.68000031,1.000000
472838.22998047,5370391.86999512,55.97999954,1.000000
472837.20001221,5370394.11999512,42.75000000,2.000000
472838.61999512,5370391.72000122,55.09000015,1.000000
472837.66998291,5370393.82000732,42.74000168,2.000000
